asiasanat;ilmestymispäivä;käytön päättyminen;nimellisarvo;merkin nimi;merkin väri;painopaikka;painosmäärä;taiteilija;valuutta;kuvan_url;id;sub_label;label
näyttelijät teatteri Krista Kosonen;4.3.2013;;1;Suomen näyttelijäliitto 100 vuotta - Krista Kosonen;;Joh. Enschedé Stamps Hollanti;400000;Klaus Welp kuva Robert Seger;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2235.jpg;2235.jpg;2235;2235 Suomen näyttelijäliitto 100 vuotta - Krista Kosonen
näyttelijät teatteri Aku Hirviniemi televisio-ohjelmat;4.3.2013;;1;Suomen näyttelijäliitto 100 vuotta - Aku Hirviniemi;;Joh. Enschedé Stamps Hollanti;400000;Klaus Welp kuva Numi Nummelin;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2236.jpg;2236.jpg;2236;2236 Suomen näyttelijäliitto 100 vuotta - Aku Hirviniemi
käymälät rakennukset;8.3.2013;;2;Kauneimmat huussit - Talonpoikaishuussi;;Joh. Enschedé Stamps Hollanti;500000;Satu Lusa kuva Pentti ja Anne Siivonen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2237.jpg;2237.jpg;2237;2237 Kauneimmat huussit - Talonpoikaishuussi
käymälät rakennukset;8.3.2013;;2;Kauneimmat huussit - Majakka;;Joh. Enschedé Stamps Hollanti;500000;Satu Lusa kuva Anna-Lena Österåker;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2238.jpg;2238.jpg;2238;2238 Kauneimmat huussit - Majakka
käymälät rakennukset;8.3.2013;;2;Kauneimmat huussit - Tornihuussi;;Joh. Enschedé Stamps Hollanti;500000;Satu Lusa kuva Julia Auvinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2239.jpg;2239.jpg;2239;2239 Kauneimmat huussit - Tornihuussi
käymälät rakennukset;8.3.2013;;2;Kauneimmat huussit - Olkihuussi;;Joh. Enschedé Stamps Hollanti;500000;Satu Lusa kuva Oskari Karttunen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2240.jpg;2240.jpg;2240;2240 Kauneimmat huussit - Olkihuussi
kasvit kukka ruusut;8.3.2013;;1;Ruusut;;Joh. Enschedé Stamps Hollanti;10000000;Kaarina Toivanen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2241.jpg;2241.jpg;2241;2241 Ruusut
vuotuisjuhlat pääsiäinen;8.3.2013;;1;Pääsiäiskukko;;Joh. Enschedé Stamps Hollanti;2000000;Katja Saario;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2242.jpg;2242.jpg;2242;2242 Pääsiäiskukko
kasvit marjat karhunvatukka;8.3.2013;;1;Puutarhamarjoja - Karhunvatukka;;Joh. Enschedé Stamps Hollanti;6600000;Ossi Hiekkala taitto Heikki Sallinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2243.jpg;2243.jpg;2243;2243 Puutarhamarjoja - Karhunvatukka
kasvit marjat karviainen;8.3.2013;;1;Puutarhamarjoja - Karviainen;;Joh. Enschedé Stamps Hollanti;6600000;Ossi Hiekkala taitto Heikki Sallinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2244.jpg;2244.jpg;2244;2244 Puutarhamarjoja - Karviainen
kasvit marjat punaherukka;8.3.2013;;1;Puutarhamarjoja - Punaherukka;;Joh. Enschedé Stamps Hollanti;6600000;Ossi Hiekkala taitto Heikki Sallinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2245.jpg;2245.jpg;2245;2245 Puutarhamarjoja - Punaherukka
vapaa-aika harrastukset huumori;6.5.2013;;1;Hullut suomalaiset - Eukonkanto;;Joh. Enschedé Stamps Hollanti;400000;Bruno Maximus graafinen suunnittelu Tero Jämsä;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2246.jpg;2246.jpg;2246;2246 Hullut suomalaiset - Eukonkanto
vapaa-aika harrastukset huumori;6.5.2013;;1;Hullut suomalaiset - Saappaanheitto;;Joh. Enschedé Stamps Hollanti;400000;Bruno Maximus graafinen suunnittelu Tero Jämsä;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2247.jpg;2247.jpg;2247;2247 Hullut suomalaiset - Saappaanheitto
vapaa-aika harrastukset huumori;6.5.2013;;1;Hullut suomalaiset - Ilmakitaran soitto;;Joh. Enschedé Stamps Hollanti;400000;Bruno Maximus graafinen suunnittelu Tero Jämsä;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2248.jpg;2248.jpg;2248;2248 Hullut suomalaiset - Ilmakitaran soitto
vapaa-aika harrastukset huumori;6.5.2013;;1;Hullut suomalaiset - Äijänkärräys;;Joh. Enschedé Stamps Hollanti;400000;Bruno Maximus graafinen suunnittelu Tero Jämsä;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2249.jpg;2249.jpg;2249;2249 Hullut suomalaiset - Äijänkärräys
vapaa-aika harrastukset huumori;6.5.2013;;1;Hullut suomalaiset - Muurahaispesässä istuminen;;Joh. Enschedé Stamps Hollanti;400000;Bruno Maximus graafinen suunnittelu Tero Jämsä;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2250.jpg;2250.jpg;2250;2250 Hullut suomalaiset - Muurahaispesässä istuminen
vapaa-aika harrastukset huumori;6.5.2013;;1;Hullut suomalaiset - Suopotkupallo;;Joh. Enschedé Stamps Hollanti;400000;Bruno Maximus graafinen suunnittelu Tero Jämsä;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2251.jpg;2251.jpg;2251;2251 Hullut suomalaiset - Suopotkupallo
kansallispuistot Nuuksion kansallispuisto maisema luonnonsuojelu;6.5.2013;;1;Nuuksion kansallispuisto;;Joh. Enschedé Stamps Hollanti;4000000;Teemu Ollikainen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2252.jpg;2252.jpg;2252;2252 Nuuksion kansallispuisto
muumit sarjakuvat kuvataide Tove Jansson;6.5.2013;;1;Muumisuosikit - Muumipappa;;Joh. Enschedé Stamps Hollanti;500000;Tove Jansson design Satu Lusa;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2253.jpg;2253.jpg;2253;2253 Muumisuosikit - Muumipappa
muumit sarjakuvat kuvataide Tove Jansson;6.5.2013;;1;Muumisuosikit - Muumipeikko;;Joh. Enschedé Stamps Hollanti;500000;Tove Jansson design Satu Lusa;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2254.jpg;2254.jpg;2254;2254 Muumisuosikit - Muumipeikko
muumit sarjakuvat kuvataide Tove Jansson;6.5.2013;;1;Muumisuosikit - Muumimamma;;Joh. Enschedé Stamps Hollanti;500000;Tove Jansson design Satu Lusa;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2255.jpg;2255.jpg;2255;2255 Muumisuosikit - Muumimamma
muumit sarjakuvat kuvataide Tove Jansson;6.5.2013;;1;Muumisuosikit - Pikku Myy;;Joh. Enschedé Stamps Hollanti;500000;Tove Jansson design Satu Lusa;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2256.jpg;2256.jpg;2256;2256 Muumisuosikit - Pikku Myy
muumit sarjakuvat kuvataide Tove Jansson;6.5.2013;;1;Muumisuosikit - Niiskuneiti;;Joh. Enschedé Stamps Hollanti;500000;Tove Jansson design Satu Lusa;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2257.jpg;2257.jpg;2257;2257 Muumisuosikit - Niiskuneiti
muumit sarjakuvat kuvataide Tove Jansson;6.5.2013;;1;Muumisuosikit - Nuuskamuikkunen;;Joh. Enschedé Stamps Hollanti;500000;Tove Jansson design Satu Lusa;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2258.jpg;2258.jpg;2258;2258 Muumisuosikit - Nuuskamuikkunen
kasvit kukka;6.5.2013;;1;Kesäkimppu;;Joh. Enschedé Stamps Hollanti;7000000;Päivi Viita;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2259.jpg;2259.jpg;2259;2259 Kesäkimppu
liikenne kuljetus autot postiautot postinjakelu;6.5.2013;;1;Postin jakeluautot - Ford Transit Connect;;Joh. Enschedé Stamps Hollanti;500000;Ari Lakaniemi ja Susanna Rumpu;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2260.jpg;2260.jpg;2260;2260 Postin jakeluautot - Ford Transit Connect
liikenne kuljetus autot postiautot;6.5.2013;;1;Postin jakeluautot - Volvo LV-70;;Joh. Enschedé Stamps Hollanti;500000;Ari Lakaniemi ja Susanna Rumpu;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2261.jpg;2261.jpg;2261;2261 Postin jakeluautot - Volvo LV-70
kasvit kukka orkideat coilostylis parkinsoniana;23.8.2013;;1.2;Orkidea;;Joh. Enschedé Stamps Hollanti;1500000;Susanna Rumpu ja Ari Lakaniemi;€;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2262.jpg;2262.jpg;2262;2262 Orkidea
valtionpäämiehet presidentit;23.8.2013;;1;Tasavallan Presidentti Sauli Niinistö 65 vuotta;;Joh. Enschedé Stamps Hollanti;3000000;Tapio Vapaasalo kuva Pertti Nisonen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2263.jpg;2263.jpg;2263;2263 Tasavallan Presidentti Sauli Niinistö 65 vuotta
kuvataide maalaustaide Eero Järnefelt;9.9.2013;;1;Eero Järnefelt 150 vuotta - Metsämaisema;;Joh. Enschedé Stamps Hollanti;300000;Teresa Moorhouse;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2264.jpg;2264.jpg;2264;2264 Eero Järnefelt 150 vuotta - Metsämaisema
kuvataide maalaustaide Eero Järnefelt;9.9.2013;;1;Eero Järnefelt 150 vuotta - Raatajat rahanalaiset;;Joh. Enschedé Stamps Hollanti;300000;Teresa Moorhouse;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2265.jpg;2265.jpg;2265;2265 Eero Järnefelt 150 vuotta - Raatajat rahanalaiset
postikortit;9.9.2013;;1;Postcrossing;;Joh. Enschedé Stamps Hollanti;400000;Kokoro & Moi;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2266.jpg;2266.jpg;2266;2266 Postcrossing
postikortit;9.9.2013;;1;Postcrossing;;Joh. Enschedé Stamps Hollanti;400000;Kokoro & Moi;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2267.jpg;2267.jpg;2267;2267 Postcrossing
postikortit;9.9.2013;;1;Postcrossing;;Joh. Enschedé Stamps Hollanti;400000;Kokoro & Moi;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2268.jpg;2268.jpg;2268;2268 Postcrossing
postikortit ;9.9.2013;;1;Postcrossing;;Joh. Enschedé Stamps Hollanti;400000;Kokoro & Moi;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2269.jpg;2269.jpg;2269;2269 Postcrossing
pelit Angry Birds;9.9.2013;;1;Angry Birds - Punainen lintu;;Joh. Enschedé Stamps Hollanti;500000;Toni Kysenius copyright Rovio Entertainment Ltd. 2009-2013;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2270.jpg;2270.jpg;2270;2270 Angry Birds - Punainen lintu
pelit Angry Birds;9.9.2013;;1;Angry Birds - Vaaleanpunainen lintu;;Joh. Enschedé Stamps Hollanti;500000;Toni Kysenius copyright Rovio Entertainment Ltd. 2009-2013;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2271.jpg;2271.jpg;2271;2271 Angry Birds - Vaaleanpunainen lintu
pelit Angry Birds;9.9.2013;;1;Angry Birds - Musta lintu;;Joh. Enschedé Stamps Hollanti;500000;Toni Kysenius copyright Rovio Entertainment Ltd. 2009-2013;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2272.jpg;2272.jpg;2272;2272 Angry Birds - Musta lintu
pelit Angry Birds;9.9.2013;;1;Angry Birds - Keltainen lintu;;Joh. Enschedé Stamps Hollanti;500000;Toni Kysenius copyright Rovio Entertainment Ltd. 2009-2013;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2273.jpg;2273.jpg;2273;2273 Angry Birds - Keltainen lintu
pelit Angry Birds;9.9.2013;;1;Angry Birds - Siniset linnut;;Joh. Enschedé Stamps Hollanti;500000;Toni Kysenius copyright Rovio Entertainment Ltd. 2009-2013;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2274.jpg;2274.jpg;2274;2274 Angry Birds - Siniset linnut
pelit Angry Birds;9.9.2013;;1;Angry Birds - Kuningassika;;Joh. Enschedé Stamps Hollanti;500000;Toni Kysenius copyright Rovio Entertainment Ltd. 2009-2013;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2275.jpg;2275.jpg;2275;2275 Angry Birds - Kuningassika
vuodenajat syksy;9.9.2013;;1;Syksyn merkit - Poika ja sateenvarjo;;Joh. Enschedé Stamps Hollanti;300000;Emil Bertell;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2276.jpg;2276.jpg;2276;2276 Syksyn merkit - Poika ja sateenvarjo
vuodenajat syksy;9.9.2013;;1;Syksyn merkit - Rantasauna;;Joh. Enschedé Stamps Hollanti;300000;Emil Bertell;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2277.jpg;2277.jpg;2277;2277 Syksyn merkit - Rantasauna
vuodenajat syksy;9.9.2013;;1;Syksyn merkit - Vene;;Joh. Enschedé Stamps Hollanti;300000;Emil Bertell;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2278.jpg;2278.jpg;2278;2278 Syksyn merkit - Vene
vuodenajat syksy;9.9.2013;;1;Syksyn merkit - Omenasato;;Joh. Enschedé Stamps Hollanti;300000;Emil Bertell;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2279.jpg;2279.jpg;2279;2279 Syksyn merkit - Omenasato
vuodenajat syksy;9.9.2013;;1;Syksyn merkit - Puistonpenkki;;Joh. Enschedé Stamps Hollanti;300000;Emil Bertell;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2280.jpg;2280.jpg;2280;2280 Syksyn merkit - Puistonpenkki
valtiopäivät kansanedustuslaitos;17.9.2013;;1;Valtiopäivät 150 vuotta;;Joh. Enschedé Stamps Hollanti;1000000;Timo Berry;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2281.jpg;2281.jpg;2281;2281 Valtiopäivät 150 vuotta
opetus koululaitos kansakoulu ;4.11.2013;;1;Kansakoulusta Pisaan - Kouluruokailu;;Joh. Enschedé Stamps Hollanti;350000;Ville Tietäväinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2282.jpg;2282.jpg;2282;2282 Kansakoulusta Pisaan - Kouluruokailu
opetus koululaitos kansakoulu;4.11.2013;;1;Kansakoulusta Pisaan - Kouluterveydenhuolto;;Joh. Enschedé Stamps Hollanti;350000;Ville Tietäväinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2283.jpg;2283.jpg;2283;2283 Kansakoulusta Pisaan - Kouluterveydenhuolto
opetus koululaitos kansakoulu;4.11.2013;;1;Kansakoulusta Pisaan - Kielen opetus;;Joh. Enschedé Stamps Hollanti;350000;Ville Tietäväinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2284.jpg;2284.jpg;2284;2284 Kansakoulusta Pisaan - Kielen opetus
opetus koululaitos kansakoulu Uno Cygnaeus;4.11.2013;;1;Kansakoulusta Pisaan - Uno Cygnaeus;;Joh. Enschedé Stamps Hollanti;350000;Ville Tietäväinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2285.jpg;2285.jpg;2285;2285 Kansakoulusta Pisaan - Uno Cygnaeus
opetus koululaitos kansakoulu;4.11.2013;;1;Kansakoulusta Pisaan - Koululiikunta;;Joh. Enschedé Stamps Hollanti;350000;Ville Tietäväinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2286.jpg;2286.jpg;2286;2286 Kansakoulusta Pisaan - Koululiikunta
opetus koululaitos kansakoulu;4.11.2013;;1;Kansakoulusta Pisaan - Kouluopetus;;Joh. Enschedé Stamps Hollanti;350000;Ville Tietäväinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2287.jpg;2287.jpg;2287;2287 Kansakoulusta Pisaan - Kouluopetus
vuotuisjuhlat joulu kiiltokuvat;4.11.2013;;0.65;Jouluhalaus;;Joh. Enschedé Stamps Hollanti;40000000;Ari Lakaniemi ja Susanna Rumpu;€;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2288.jpg;2288.jpg;2288;2288 Jouluhalaus
vuotuisjuhlat joulu kiiltokuvat enkelit;4.11.2013;;2;Kiiltokuvaenkeli;;Joh. Enschedé Stamps Hollanti;4000000;Ari Lakaniemi ja Susanna Rumpu;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2289.jpg;2289.jpg;2289;2289 Kiiltokuvaenkeli
vuotuisjuhlat joulu kiiltokuvat;4.11.2013;;1;Kuusipoika;;Joh. Enschedé Stamps Hollanti;6000000;Ari Lakaniemi ja Susanna Rumpu;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2290.jpg;2290.jpg;2290;2290 Kuusipoika
arkkitehtuuri rakennukset linnat Suomenlinna linnoitukset Helsinki;20.1.2014;;1;Vanhat linnat - Suomenlinna;;Joh. Enschedé Stamps Hollanti;300000;Erik Bruun;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2291.jpg;2291.jpg;2291;2291 Vanhat linnat - Suomenlinna
arkkitehtuuri rakennukset linnat Turun linna Turku;20.1.2014;;1;Vanhat linnat - Turun linna;;Joh. Enschedé Stamps Hollanti;300000;Erik Bruun;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2292.jpg;2292.jpg;2292;2292 Vanhat linnat - Turun linna
arkkitehtuuri rakennukset linnat Hämeen linna Hämeenlinna;20.1.2014;;1;Vanhat linnat - Hämeen linna;;Joh. Enschedé Stamps Hollanti;300000;Erik Bruun;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2293.jpg;2293.jpg;2293;2293 Vanhat linnat - Hämeen linna
arkkitehtuuri rakennukset linnat Raaseporin linna Raasepori Tammisaari;20.1.2014;;1;Vanhat linnat - Raasepori;;Joh. Enschedé Stamps Hollanti;300000;Erik Bruun;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2294.jpg;2294.jpg;2294;2294 Vanhat linnat - Raasepori
arkkitehtuuri rakennukset linnat Olavinlinna Savonlinna;20.1.2014;;1;Vanhat linnat - Olavinlinna;;Joh. Enschedé Stamps Hollanti;300000;Erik Bruun;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2295.jpg;2295.jpg;2295;2295 Vanhat linnat - Olavinlinna
arkkitehtuuri rakennukset linnat Kastelholman linna Ahvenanmaa Sund;20.1.2014;;1;Vanhat linnat - Kastelholma;;Joh. Enschedé Stamps Hollanti;300000;Erik Bruun;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/2296.jpg;2296.jpg;2296;2296 Vanhat linnat - Kastelholma
